-85.282183857875,31.0883350497096,1
-86.5716822587494,31.1375216496161,1
-85.3137914489564,31.0509879248201,1
-85.7988784567062,31.2434546769581,6
-86.6798099114169,32.0444842394425,19
-85.9606566547957,31.8892753588951,24
-85.5115125912782,30.8417774959451,25
-85.2870606950093,31.0667370161026,28
-85.2075021953863,31.9291332861393,30
-85.8390797090326,32.1088144140302,30
-85.4990764258039,32.4549116142078,45
-85.1831961397622,31.7036892943068,46
-85.2625210990739,31.1787675976737,47
-85.8387378242407,31.0667968638225,52
-86.4985351364669,32.2860338821991,53
-86.6922519167494,31.2014857855609,57
-85.1739727312308,31.0630151516742,65
-85.5840548982453,31.0464778732492,66
-85.6743487150018,30.7379361972197,76
-86.0465332435053,31.9283691103554,84
-86.37664910849,32.395725718139,91
-86.1966128775459,31.3074269675634,97
-86.2130945788306,32.2191442986003,102
-86.2799305406008,30.8391299968569,105
-86.2564175988157,32.5540474298394,108
-85.8841524997335,32.6413878224774,109
-85.3643952894565,31.7529901684246,114
-86.437592564391,32.1809637345358,115
-86.7016543226857,32.1510961213133,117
-85.6551750965957,32.5210500707834,118
-85.4334450287354,32.1042961193233,120
-86.3198227125761,31.0336341447181,122
-85.2843886457924,32.1687096584572,122
-86.4971907052752,31.3086228816754,123
-85.3337965335306,31.7388766258008,126
-85.5953706258517,31.6623011793925,143
-85.9257995651644,32.5658331796511,145
-85.269204205608,31.9299353802561,148
-86.1995556743425,31.245279948598,156
-85.5585510267485,31.603404324407,157
-85.9681335466523,32.2729425922952,157
-86.1452683985774,30.833345699495,161
-86.8036562453565,31.6752423759534,161
-85.9276227781158,30.9070700061492,170
-86.2710770361666,31.8383894561774,170
-86.6778458345291,32.2152504067852,184
-85.2192380025592,31.4606775174833,187
-86.1959897207637,30.8128544622085,188
-85.2717139914241,31.723163051436,190
-86.0674920331296,32.4541761995277,190
-86.7961716025677,31.1942836343295,196
-86.7332431196776,31.2195005415923,197
-85.5011697823722,31.3061992478541,207
