-74.919453004628,40.8508929718738,1
-74.7524487132283,43.3414636839312,319
-78.3451837024107,41.2488423817288,518
-78.5275920050635,39.8262698989023,518
-77.3091171569523,41.4342270714344,1261
-80.1574494176312,39.8683629392951,1261
-83.8309936074889,41.01948761464,1282
-88.587693188391,40.217512462056,1446
-86.6741367032822,37.9928443169386,1446
-84.7468192037155,39.5593649028723,1510
-82.9397034103824,43.1687470235911,1589
-83.4673184055281,39.1156184419897,1589
-86.6664853389793,38.7233720675598,1589
-82.1520979940124,36.7386763275559,1740
-78.2918955371573,37.9624313756717,1879
-78.8079911079753,42.6779634311978,1932
-82.875589856652,40.4026545244985,2197
-83.1819760676797,38.5384787478489,2197
-86.0183632457149,41.8232114019425,2197
-83.575163078329,40.1249630437128,2649
-85.2762143380536,36.5618485773747,2682
-89.6346720664442,37.8077766330354,3093
-86.144858237317,39.565113127322,3093
-86.6185252934631,35.2552424202662,3524
-83.5682812822435,38.0654281184989,3524
-85.3337619863945,36.1774674231826,4601
-82.8978902710321,36.5689400385264,5012
-78.7954391618337,35.9782646518999,5478
-79.9732885250956,39.6095800921615,5478
-75.7980631486176,37.6578432351678,5786
-76.843332385249,35.7411244308176,5786
-76.5465357506077,39.6239979296933,5786
-78.0018287746304,42.7774366486927,5898
-77.0734161511967,42.212854967542,5898
-73.4134944371385,43.9297101633104,6422
-76.1063771668969,42.8406345206124,6422
-75.685182684866,41.8061878219606,6542
-75.035986651844,40.4817758747031,6894
-71.1679814034617,41.9123720157905,6938
-74.0983561528957,44.6084039251561,7121
-76.4372638168096,42.057556842643,7162
-76.4678642125739,38.517659092352,7849
-76.5324046194978,42.4235646810556,8335
-75.9925976048401,39.6823930940338,8335
-75.6256707922234,38.6759538532255,8868
-77.5845289755682,42.4147723919012,8868
-74.4321943112616,40.6963191125139,8888
-78.4167943738458,37.7096404070177,9441
-82.190450446001,37.2698824050365,9666
-83.4961837586552,40.1051129664084,9738
-83.8529223881252,38.0658452509938,9738
-86.2216202000497,42.3809876272833,10709
-84.5010123942306,38.3137308466667,10829
-82.8461353483797,38.8030628671723,10913
-82.7054667336768,36.5240671679284,10913
-78.3991913987093,36.7632042982101,10913
-78.8917953025884,36.0932457102024,11329
-82.9629690575217,37.4188183891752,11611
-82.9953436046654,40.1056607352393,12304
-85.8426341470016,42.4492822457284,12304
-82.6743865073428,43.6278993932845,12405
-86.3191667475511,46.0480213864626,12617
-86.1874034337876,42.618818439337,12617
-82.9865840787772,39.221294893971,12627
-79.7419313554066,39.5404074695871,12830
-78.8240433201165,36.7393909065088,13276
-76.7653100550224,38.6887344658835,13321
-76.8379108234086,39.0587437049731,13321
-80.0545113681843,38.1980632875355,13321
-82.3986300806948,38.0275738988715,13431
-83.2879942293019,36.7157675400152,13832
-84.5936378858692,40.9290806073852,13835
-83.4417217672581,38.3305419987423,13835
-85.432268799187,41.2246953133679,14321
-90.2301963114175,40.5072059220918,14341
-91.1214341890016,44.022000684085,14502
-92.6249693838788,40.3576598861221,14502
-92.9729240528876,44.8722023760261,14590
-93.6053599155813,45.0449964726397,14590
-96.5941244200338,46.8631150144138,14644
-96.8415963516857,42.6749862643025,14724
-96.3441921685473,38.3628858145603,14820
-95.147272587746,40.2263242033648,14820
-91.9835384433286,42.9090468505428,14925
-88.4053424546661,43.4190917484345,14989
-88.9442639979919,39.5510682938768,15015
-87.8178918490631,42.0724228244135,15142
-91.1408308363248,43.9673084302719,15142
-90.6296662160289,40.6840003982571,15588
